satisfied_democracy,fav_us,fav_china,econ_sit,country,weight,satisfaction_value,fav_us_value,fav_China_value,econ_value
Not at all satisfied,Somewhat favorable,Very unfavorable,Very bad,Spain,0.34372918528034,6.0,2.0,4.0,4.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Spain,0.831216771387258,3.0,3.0,4.0,2.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Very bad,Spain,2.53862068674249,6.0,2.0,4.0,4.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Spain,0.341112464507007,1.0,2.0,3.0,3.0
Somewhat satisfied,Very favorable,Very unfavorable,Somewhat good,Spain,0.444701445935059,3.0,1.0,4.0,2.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Spain,1.12575506259565,4.0,2.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Spain,1.04466136461665,3.0,2.0,3.0,2.0
Not at all satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Spain,0.802179245436527,6.0,2.0,3.0,4.0
Somewhat satisfied,Very unfavorable,Somewhat unfavorable,Somewhat good,Spain,0.273091910971786,3.0,4.0,3.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Spain,1.08397960185297,3.0,3.0,3.0,4.0
Not at all satisfied,Very favorable,Very unfavorable,Somewhat bad,Spain,0.191280243433014,6.0,1.0,4.0,3.0
Not at all satisfied,Somewhat favorable,Somewhat favorable,Very bad,Spain,1.1240006043619,6.0,2.0,2.0,4.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Spain,0.429462983623382,3.0,3.0,4.0,3.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Spain,2.04711091123966,4.0,3.0,3.0,4.0
Not too satisfied,Somewhat favorable,Very unfavorable,Very bad,Spain,0.713422097067831,4.0,2.0,4.0,4.0
Very satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Spain,0.908245648700554,1.0,2.0,2.0,2.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Spain,0.91732567553294,4.0,2.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Spain,1.08397960185297,3.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Spain,0.188705991477185,3.0,3.0,4.0,2.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Spain,0.313185236064818,4.0,2.0,3.0,2.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Spain,2.63234767634604,4.0,3.0,3.0,3.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Spain,0.239247125162075,4.0,2.0,4.0,3.0
Not at all satisfied,Very unfavorable,Very unfavorable,Very bad,Spain,0.282369741488645,6.0,4.0,4.0,4.0
Not at all satisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Very bad,Spain,0.258475750025203,6.0,3.0,,4.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Spain,0.550442840715147,3.0,2.0,3.0,4.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Spain,0.386279780702742,4.0,3.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Spain,0.825983043040274,3.0,2.0,3.0,3.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Spain,3.81575713491867,4.0,3.0,3.0,3.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Spain,0.226656182620356,4.0,2.0,2.0,3.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Spain,0.713422097067831,4.0,2.0,3.0,3.0
Not too satisfied,Very favorable,Very unfavorable,Somewhat bad,Spain,0.332492117511372,4.0,1.0,4.0,3.0
Not at all satisfied,Somewhat favorable,Somewhat favorable,Very bad,Spain,0.20819520796902,6.0,2.0,2.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Spain,0.328815806740955,3.0,2.0,3.0,2.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Spain,0.713422097067831,4.0,2.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Spain,0.20819520796902,3.0,2.0,3.0,2.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Spain,0.503196097736055,4.0,2.0,3.0,4.0
Not at all satisfied,Somewhat favorable,Somewhat favorable,Very bad,Spain,0.267949499538813,6.0,2.0,2.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Spain,0.941712102723669,3.0,2.0,2.0,3.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Spain,0.329172866681483,4.0,2.0,3.0,3.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Spain,0.589092003001696,4.0,2.0,2.0,3.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Spain,0.188705991477185,4.0,3.0,3.0,2.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Very bad,Spain,3.81575713491867,4.0,3.0,4.0,4.0
Not too satisfied,Very favorable,Somewhat unfavorable,Very bad,Spain,0.226656182620356,4.0,1.0,3.0,4.0
Not at all satisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Spain,0.226656182620356,6.0,3.0,3.0,4.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Very bad,Spain,0.690608869511142,4.0,3.0,4.0,4.0
Not at all satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Spain,0.70390958441071,6.0,3.0,3.0,3.0
Not at all satisfied,Very unfavorable,Very unfavorable,Very bad,Spain,1.74257742546839,6.0,4.0,4.0,4.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Spain,0.387771688117466,4.0,2.0,3.0,4.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Spain,0.382456241400246,3.0,2.0,4.0,3.0
Somewhat satisfied,Very favorable,Very favorable,Somewhat good,Spain,3.60127873696508,3.0,1.0,1.0,2.0
Not at all satisfied,Very favorable,Very favorable,Very bad,Spain,1.08413837497238,6.0,1.0,1.0,4.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Very bad,Spain,3.81575713491867,6.0,2.0,4.0,4.0
Not at all satisfied,Very favorable,Somewhat unfavorable,Very bad,Spain,0.568741176428151,6.0,1.0,3.0,4.0
Very satisfied,Very unfavorable,Very unfavorable,Somewhat good,Spain,0.548490660582847,1.0,4.0,4.0,2.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Spain,0.941712102723669,4.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat unfavorable,Very favorable,Somewhat good,Spain,0.444701445935059,3.0,3.0,1.0,2.0
Not too satisfied,Very unfavorable,Very unfavorable,Somewhat bad,Spain,0.263186288647756,4.0,4.0,4.0,3.0
Not at all satisfied,Very favorable,Somewhat favorable,Very bad,Spain,0.224034019247478,6.0,1.0,2.0,4.0
Not at all satisfied,Somewhat favorable,Refused (DO NOT READ),Somewhat bad,Spain,0.70062967778259,6.0,2.0,,3.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Spain,3.81575713491867,3.0,2.0,2.0,2.0
Not too satisfied,Refused (DO NOT READ),Very unfavorable,Very bad,Spain,1.19004424140537,4.0,,4.0,4.0
Not at all satisfied,Somewhat unfavorable,Very unfavorable,Very bad,Spain,2.63234767634604,6.0,3.0,4.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Spain,0.513646953792379,3.0,2.0,3.0,4.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Spain,2.31451953818928,4.0,3.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Spain,0.226656182620356,3.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Spain,0.484356185172607,3.0,2.0,3.0,3.0
Not too satisfied,Very unfavorable,Very unfavorable,Very bad,Spain,3.81575713491867,4.0,4.0,4.0,4.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Spain,0.801620587573783,4.0,2.0,3.0,3.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Spain,0.960175383961832,4.0,3.0,4.0,2.0
Not at all satisfied,Somewhat unfavorable,Very unfavorable,Very bad,Spain,3.2174300150195,6.0,3.0,4.0,4.0
Not at all satisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Spain,2.60189430162758,6.0,3.0,3.0,4.0
Somewhat satisfied,Very unfavorable,Somewhat unfavorable,Very good,Spain,1.2734162844546,3.0,4.0,3.0,1.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Spain,0.188705991477185,4.0,2.0,3.0,3.0
Somewhat satisfied,Very favorable,Very unfavorable,Somewhat good,Spain,0.228147623670176,3.0,1.0,4.0,2.0
Not at all satisfied,Very favorable,Very favorable,Very bad,Spain,3.81575713491867,6.0,1.0,1.0,4.0
Not too satisfied,Very unfavorable,Very unfavorable,Somewhat good,Spain,3.81575713491867,4.0,4.0,4.0,2.0
Not too satisfied,Refused (DO NOT READ),Refused (DO NOT READ),Very bad,Spain,2.78383650248406,4.0,,,4.0
Not too satisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Spain,0.313185236064818,4.0,3.0,2.0,4.0
Not too satisfied,Somewhat favorable,Don’t know (DO NOT READ),Somewhat bad,Spain,3.81575713491867,4.0,2.0,,3.0
Not too satisfied,Somewhat favorable,Very favorable,Very bad,Spain,0.776682281479143,4.0,2.0,1.0,4.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Very bad,Spain,0.307927280496993,4.0,3.0,4.0,4.0
Not at all satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Spain,0.5904181724012,6.0,3.0,3.0,3.0
Not too satisfied,Very unfavorable,Somewhat unfavorable,Very bad,Spain,1.19004424140537,4.0,4.0,3.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Spain,0.53932541914829,3.0,2.0,3.0,4.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Spain,0.689587572591058,4.0,2.0,2.0,3.0
Not too satisfied,Very unfavorable,Very unfavorable,Somewhat good,Spain,0.385336374239138,4.0,4.0,4.0,2.0
Not at all satisfied,Very favorable,Very unfavorable,Very bad,Spain,0.205692123581518,6.0,1.0,4.0,4.0
Not at all satisfied,Very favorable,Very favorable,Very bad,Spain,0.84698328110793,6.0,1.0,1.0,4.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Very bad,Spain,3.67130799581328,6.0,2.0,4.0,4.0
Not too satisfied,Very unfavorable,Somewhat unfavorable,Very bad,Spain,3.81575713491867,4.0,4.0,3.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Spain,0.20819520796902,3.0,2.0,2.0,2.0
Don’t know (DO NOT READ),Somewhat favorable,Somewhat favorable,Somewhat good,Spain,1.47912820527311,,2.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Spain,0.49026891454347,3.0,2.0,3.0,3.0
Somewhat satisfied,Don’t know (DO NOT READ),Very unfavorable,Very bad,Spain,0.607291590482457,3.0,,4.0,4.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Very bad,Spain,2.98227099202343,6.0,2.0,4.0,4.0
Very satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Spain,0.267949499538813,1.0,2.0,4.0,3.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Spain,0.587002751186081,4.0,2.0,3.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Spain,0.337697849858861,3.0,2.0,3.0,3.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Spain,0.285313874122597,3.0,3.0,3.0,3.0
Not too satisfied,Very unfavorable,Very unfavorable,Somewhat bad,Spain,0.801620587573783,4.0,4.0,4.0,3.0
Not at all satisfied,Very favorable,Somewhat unfavorable,Very bad,Spain,3.81575713491867,6.0,1.0,3.0,4.0
Not too satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Spain,0.420021942546714,4.0,3.0,2.0,2.0
Not at all satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Spain,1.22722677730227,6.0,3.0,4.0,3.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Spain,1.02759378146533,4.0,2.0,3.0,4.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Very bad,Spain,0.941712102723669,4.0,2.0,2.0,4.0
Not too satisfied,Somewhat unfavorable,Very favorable,Very bad,Spain,3.81575713491867,4.0,3.0,1.0,4.0
Not too satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Spain,1.58804494589096,4.0,3.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Spain,1.60347485777555,3.0,2.0,3.0,2.0
Not at all satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Spain,0.559017139074933,6.0,2.0,2.0,3.0
Not at all satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Spain,3.81575713491867,6.0,3.0,4.0,3.0
Very satisfied,Very favorable,Somewhat favorable,Somewhat good,Spain,0.92208653173109,1.0,1.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Spain,0.607291590482457,3.0,2.0,3.0,2.0
Not too satisfied,Very favorable,Somewhat unfavorable,Somewhat good,Spain,0.924623281873795,4.0,1.0,3.0,2.0
Not too satisfied,Very favorable,Somewhat unfavorable,Somewhat good,Spain,0.353951017992397,4.0,1.0,3.0,2.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Spain,2.01366539781208,4.0,2.0,3.0,4.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Very bad,Spain,0.53932541914829,4.0,2.0,2.0,4.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Spain,2.20276424737963,4.0,2.0,2.0,3.0
Not at all satisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Spain,0.403072808856388,6.0,3.0,3.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Spain,0.382456241400246,3.0,2.0,2.0,2.0
Not at all satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Spain,0.188705991477185,6.0,3.0,4.0,3.0
Not too satisfied,Very unfavorable,Very unfavorable,Very bad,Spain,1.46778958795328,4.0,4.0,4.0,4.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Very bad,Spain,0.503196097736055,6.0,2.0,4.0,4.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Spain,0.878861448243953,4.0,2.0,3.0,2.0
Not at all satisfied,Somewhat unfavorable,Very favorable,Very bad,Spain,1.28057891958798,6.0,3.0,1.0,4.0
Somewhat satisfied,Very favorable,Somewhat unfavorable,Very bad,Spain,1.10283529947252,3.0,1.0,3.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Spain,0.313185236064818,3.0,2.0,3.0,4.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Spain,0.501457161074423,3.0,3.0,3.0,3.0
Not at all satisfied,Very unfavorable,Somewhat unfavorable,Very bad,Spain,0.25388094947617,6.0,4.0,3.0,4.0
Not at all satisfied,Very unfavorable,Very unfavorable,Very bad,Spain,1.4590770887278,6.0,4.0,4.0,4.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Very bad,Spain,2.08962726134839,3.0,3.0,4.0,4.0
Very satisfied,Somewhat favorable,Somewhat favorable,Very good,Spain,0.548490660582847,1.0,2.0,2.0,1.0
Not too satisfied,Somewhat unfavorable,Very favorable,Somewhat good,Spain,3.81575713491867,4.0,3.0,1.0,2.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Spain,0.549086264682871,4.0,3.0,3.0,3.0
Not too satisfied,Very favorable,Somewhat unfavorable,Very bad,Spain,2.97865542485304,4.0,1.0,3.0,4.0
Not at all satisfied,Very favorable,Very favorable,Somewhat bad,Spain,0.313185236064818,6.0,1.0,1.0,3.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Spain,1.27538693985551,4.0,2.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Spain,0.241638956401951,3.0,2.0,3.0,2.0
Not at all satisfied,Very favorable,Don’t know (DO NOT READ),Very bad,Spain,1.24202102723175,6.0,1.0,,4.0
Not at all satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Spain,0.468120553087093,6.0,2.0,2.0,3.0
Not too satisfied,Refused (DO NOT READ),Very unfavorable,Somewhat bad,Spain,0.519355992020177,4.0,,4.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Spain,1.29986380729608,3.0,2.0,3.0,3.0
Not at all satisfied,Don’t know (DO NOT READ),Somewhat unfavorable,Somewhat bad,Spain,0.84698328110793,6.0,,3.0,3.0
Not at all satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Spain,0.716378077800388,6.0,2.0,3.0,4.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Spain,2.8171770991532,4.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat unfavorable,Very favorable,Somewhat good,Spain,0.329172866681483,3.0,3.0,1.0,2.0
Not at all satisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Spain,0.918182006848595,6.0,3.0,3.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Spain,2.12415864669095,3.0,2.0,2.0,3.0
Very satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Spain,0.495170292166923,1.0,3.0,3.0,2.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Spain,1.79961221973287,4.0,2.0,3.0,2.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Spain,0.918182006848595,4.0,3.0,3.0,3.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Very bad,Spain,0.70062967778259,4.0,3.0,4.0,4.0
Not at all satisfied,Somewhat favorable,Very favorable,Somewhat bad,Spain,1.08397960185297,6.0,2.0,1.0,3.0
Not at all satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Spain,0.825983043040274,6.0,2.0,3.0,4.0
Not at all satisfied,Refused (DO NOT READ),Refused (DO NOT READ),Very bad,Spain,3.81575713491867,6.0,,,4.0
Not at all satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Spain,0.701802377277448,6.0,3.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Spain,3.81575713491867,3.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Spain,0.879928232462457,3.0,3.0,3.0,3.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Spain,0.522417637754612,3.0,3.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Spain,0.262119226043788,3.0,2.0,3.0,3.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Spain,2.98227099202343,6.0,2.0,4.0,3.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Spain,1.08397960185297,4.0,2.0,2.0,3.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Very bad,Spain,1.22722677730227,4.0,3.0,4.0,4.0
Not at all satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Spain,0.468557547602566,6.0,2.0,3.0,4.0
Not at all satisfied,Very unfavorable,Very unfavorable,Somewhat bad,Spain,0.548490660582847,6.0,4.0,4.0,3.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Very bad,Spain,3.81575713491867,6.0,2.0,4.0,4.0
Not too satisfied,Don’t know (DO NOT READ),Somewhat favorable,Somewhat good,Spain,0.367980518517843,4.0,,2.0,2.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Spain,2.53862068674249,4.0,2.0,3.0,2.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Spain,0.503196097736055,4.0,3.0,3.0,4.0
Not too satisfied,Very favorable,Somewhat unfavorable,Very bad,Spain,0.67808804094336,4.0,1.0,3.0,4.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Spain,0.649932368960597,4.0,2.0,3.0,4.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Spain,0.386699240572667,4.0,3.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Spain,0.310085213441638,3.0,2.0,3.0,3.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Spain,0.878861448243953,4.0,2.0,3.0,4.0
Not too satisfied,Somewhat favorable,Don’t know (DO NOT READ),Somewhat good,Spain,1.08397960185297,4.0,2.0,,2.0
Not at all satisfied,Very unfavorable,Somewhat favorable,Somewhat bad,Spain,1.63238653723049,6.0,4.0,2.0,3.0
Very satisfied,Very favorable,Somewhat favorable,Somewhat bad,Spain,0.188705991477185,1.0,1.0,2.0,3.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Spain,0.480841498466424,4.0,2.0,3.0,4.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Spain,3.61412223984856,4.0,2.0,2.0,2.0
Not at all satisfied,Very favorable,Somewhat unfavorable,Very bad,Spain,3.3182303334765,6.0,1.0,3.0,4.0
Very satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Spain,0.303647069240106,1.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Spain,0.645044786656753,3.0,2.0,3.0,4.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Spain,2.4179449489873,3.0,3.0,4.0,3.0
Not too satisfied,Very unfavorable,Very unfavorable,Somewhat good,Spain,0.423952405865462,4.0,4.0,4.0,2.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Very bad,Spain,0.188705991477185,4.0,2.0,2.0,4.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Spain,0.444153828463182,3.0,3.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Very bad,Spain,2.63234767634604,3.0,2.0,4.0,4.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Very bad,Spain,0.256786048691614,6.0,2.0,4.0,4.0
Not too satisfied,Very unfavorable,Somewhat unfavorable,Somewhat good,Spain,0.233348572466189,4.0,4.0,3.0,2.0
Very satisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat bad,Spain,1.97154450789367,1.0,3.0,,3.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Spain,0.559624173841328,4.0,3.0,3.0,2.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Very bad,Spain,0.343110660822934,6.0,2.0,4.0,4.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Very bad,Spain,0.407977835054318,4.0,3.0,4.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Spain,0.776682281479143,3.0,2.0,3.0,3.0
Not too satisfied,Somewhat favorable,Very unfavorable,Very bad,Spain,0.188705991477185,4.0,2.0,4.0,4.0
Not too satisfied,Very favorable,Very unfavorable,Somewhat bad,Spain,3.81575713491867,4.0,1.0,4.0,3.0
Very satisfied,Very favorable,Very unfavorable,Somewhat bad,Spain,0.522417637754612,1.0,1.0,4.0,3.0
Not at all satisfied,Don’t know (DO NOT READ),Very unfavorable,Somewhat good,Spain,0.188705991477185,6.0,,4.0,2.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Spain,0.358136838171559,4.0,2.0,2.0,3.0
Not too satisfied,Don’t know (DO NOT READ),Somewhat unfavorable,Somewhat bad,Spain,0.559882237281831,4.0,,3.0,3.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Spain,0.266594994614168,4.0,2.0,3.0,3.0
Somewhat satisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat good,Spain,3.81575713491867,3.0,3.0,,2.0
Not at all satisfied,Somewhat unfavorable,Very unfavorable,Very bad,Spain,0.42833935166104,6.0,3.0,4.0,4.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Very bad,Spain,3.81575713491867,6.0,2.0,4.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Spain,0.313185236064818,3.0,2.0,3.0,3.0
Not at all satisfied,Very unfavorable,Somewhat unfavorable,Somewhat bad,Spain,1.57317641831084,6.0,4.0,3.0,3.0
Not too satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat good,Spain,0.46882694908673,4.0,,,2.0
Not too satisfied,Very unfavorable,Somewhat unfavorable,Somewhat bad,Spain,0.188705991477185,4.0,4.0,3.0,3.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Spain,0.266594994614168,1.0,2.0,3.0,3.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Very bad,Spain,2.12415864669095,4.0,3.0,4.0,4.0
Not at all satisfied,Somewhat unfavorable,Very unfavorable,Very bad,Spain,1.28057891958798,6.0,3.0,4.0,4.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Spain,0.84698328110793,3.0,3.0,3.0,4.0
Very satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Spain,0.358136838171559,1.0,3.0,3.0,2.0
Not too satisfied,Very unfavorable,Somewhat unfavorable,Somewhat good,Spain,0.188705991477185,4.0,4.0,3.0,2.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Spain,0.188705991477185,4.0,2.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Spain,0.480841498466424,3.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Don’t know (DO NOT READ),Somewhat bad,Spain,0.444153828463182,3.0,2.0,,3.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Spain,0.503196097736055,4.0,3.0,4.0,3.0
Not at all satisfied,Very unfavorable,Very unfavorable,Very bad,Spain,0.485739348598142,6.0,4.0,4.0,4.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Spain,0.353951017992397,3.0,3.0,3.0,3.0
Not too satisfied,Very favorable,Very unfavorable,Somewhat bad,Spain,1.57084994915919,4.0,1.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Spain,0.682761781239727,3.0,2.0,4.0,3.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Spain,0.46882694908673,4.0,2.0,2.0,3.0
Very satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Spain,2.20697501131861,1.0,3.0,4.0,2.0
Somewhat satisfied,Don’t know (DO NOT READ),Somewhat unfavorable,Very bad,Spain,0.263186288647756,3.0,,3.0,4.0
Not too satisfied,Somewhat favorable,Very unfavorable,Very bad,Spain,0.188705991477185,4.0,2.0,4.0,4.0
