country_satis,fav_us,fav_china,econ_sit,country,weight,satisfaction_value,fav_us_value,fav_China_value,econ_value
 ,Very favorable,Somewhat unfavorable,Somewhat good,Canada,0.358673426877497,,1.0,3.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Canada,3.15727726146653,,2.0,3.0,2.0
 ,Very favorable,Very unfavorable,Very bad,Canada,0.457271758256563,,1.0,4.0,4.0
 ,Very unfavorable,Somewhat unfavorable,Somewhat good,Canada,0.463702253343199,,4.0,3.0,2.0
 ,Very unfavorable,Very unfavorable,Very bad,Canada,0.363301446258109,,4.0,4.0,4.0
 ,Very unfavorable,Somewhat unfavorable,Very bad,Canada,0.856113472523701,,4.0,3.0,4.0
 ,Very unfavorable,Very unfavorable,Somewhat bad,Canada,0.327532889219734,,4.0,4.0,3.0
 ,Somewhat unfavorable,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Canada,0.914260759019919,,3.0,,
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Canada,0.942524981884827,,2.0,2.0,2.0
 ,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat good,Canada,0.946229042938415,,3.0,,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Canada,1.39801784986108,,2.0,2.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Canada,0.833246965619031,,2.0,3.0,3.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,Canada,0.335491996337562,,3.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,Canada,0.946229042938415,,2.0,2.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Canada,1.10370603541144,,2.0,2.0,2.0
 ,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat good,Canada,0.496772930564525,,,,2.0
 ,Very unfavorable,Somewhat unfavorable,Very good,Canada,0.467583829046235,,4.0,3.0,1.0
 ,Very unfavorable,Very unfavorable,Somewhat bad,Canada,0.731688931198173,,4.0,4.0,3.0
 ,Very unfavorable,Somewhat favorable,Somewhat bad,Canada,0.669357283856756,,4.0,2.0,3.0
 ,Refused (DO NOT READ),Very favorable,Very good,Canada,0.899335535519779,,,1.0,1.0
 ,Very unfavorable,Somewhat favorable,Very bad,Canada,1.27200227319952,,4.0,2.0,4.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,Canada,0.61901725458445,,3.0,2.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Canada,0.547335127244889,,2.0,3.0,2.0
 ,Somewhat favorable,Don’t know (DO NOT READ),Somewhat good,Canada,0.358673426877497,,2.0,,2.0
 ,Somewhat unfavorable,Somewhat unfavorable,Very good,Canada,0.459171605849085,,3.0,3.0,1.0
 ,Somewhat favorable,Somewhat unfavorable,Don’t know (DO NOT READ),Canada,1.43232876992458,,2.0,3.0,
 ,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Canada,1.54593321607061,,3.0,2.0,3.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,Canada,0.776323680508093,,3.0,2.0,2.0
 ,Very unfavorable,Somewhat favorable,Somewhat bad,Canada,0.874468359047203,,4.0,2.0,3.0
 ,Very unfavorable,Somewhat unfavorable,Somewhat bad,Canada,0.931954339476513,,4.0,3.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Canada,0.556316890725358,,2.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Canada,1.74620589229309,,2.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Canada,0.750005802278562,,3.0,3.0,2.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Canada,0.569835489530162,,3.0,3.0,2.0
 ,Very unfavorable,Somewhat unfavorable,Somewhat bad,Canada,0.764930040633498,,4.0,3.0,3.0
 ,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat good,Canada,0.503224331868162,,3.0,,2.0
 ,Somewhat unfavorable,Very unfavorable,Very bad,Canada,0.624505260867176,,3.0,4.0,4.0
 ,Somewhat favorable,Don’t know (DO NOT READ),Somewhat bad,Canada,0.483436267566728,,2.0,,3.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Canada,0.979301252332481,,3.0,3.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Canada,0.733575133259898,,2.0,3.0,3.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Canada,3.50672980082148,,3.0,3.0,3.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Canada,0.627652319927661,,3.0,3.0,3.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Canada,0.304241305697084,,3.0,3.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,Canada,0.739307832882407,,2.0,2.0,3.0
 ,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat bad,Canada,1.9194264006099,,3.0,,3.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Canada,0.990239970392236,,3.0,3.0,3.0
 ,Somewhat unfavorable,Very unfavorable,Very bad,Canada,3.50672980082148,,3.0,4.0,4.0
 ,Somewhat favorable,Don’t know (DO NOT READ),Somewhat good,Canada,0.925220663662783,,2.0,,2.0
 ,Very unfavorable,Somewhat unfavorable,Somewhat good,Canada,0.323633352099691,,4.0,3.0,2.0
 ,Very unfavorable,Somewhat favorable,Somewhat good,Canada,0.686083519420131,,4.0,2.0,2.0
 ,Very unfavorable,Somewhat favorable,Very bad,Canada,0.459171605849085,,4.0,2.0,4.0
 ,Very favorable,Somewhat unfavorable,Very good,Canada,0.629290362351482,,1.0,3.0,1.0
 ,Very unfavorable,Somewhat unfavorable,Somewhat good,Canada,0.637022965223887,,4.0,3.0,2.0
 ,Somewhat unfavorable,Very unfavorable,Somewhat bad,Canada,0.764930040633498,,3.0,4.0,3.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Canada,0.951005873523764,,3.0,3.0,2.0
 ,Very favorable,Very favorable,Somewhat good,Canada,0.791758281200772,,1.0,1.0,2.0
 ,Very unfavorable,Somewhat favorable,Somewhat good,Canada,0.815513043302483,,4.0,2.0,2.0
 ,Very favorable,Somewhat unfavorable,Somewhat bad,Canada,1.73359375027235,,1.0,3.0,3.0
 ,Somewhat unfavorable,Very unfavorable,Somewhat good,Canada,1.88853449845696,,3.0,4.0,2.0
 ,Very unfavorable,Somewhat favorable,Very bad,Canada,1.33047272537607,,4.0,2.0,4.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Canada,0.561825018545742,,3.0,3.0,2.0
 ,Very unfavorable,Somewhat favorable,Somewhat good,Canada,0.366620607818927,,4.0,2.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat bad,Canada,0.627854218508511,,1.0,2.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Canada,1.44037557830575,,2.0,2.0,2.0
 ,Somewhat favorable,Don’t know (DO NOT READ),Somewhat good,Canada,1.0498470179684,,2.0,,2.0
 ,Very unfavorable,Very unfavorable,Very bad,Canada,1.92771901765257,,4.0,4.0,4.0
 ,Somewhat favorable,Very unfavorable,Somewhat good,Canada,0.975190090818265,,2.0,4.0,2.0
 ,Very unfavorable,Somewhat unfavorable,Somewhat good,Canada,1.46630939573653,,4.0,3.0,2.0
 ,Somewhat unfavorable,Very unfavorable,Somewhat good,Canada,0.792255190006653,,3.0,4.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Canada,0.524684567937907,,2.0,3.0,3.0
 ,Somewhat unfavorable,Somewhat favorable,Very bad,Canada,0.526570198892068,,3.0,2.0,4.0
 ,Very favorable,Somewhat favorable,Very bad,Canada,0.653477661151975,,1.0,2.0,4.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,Canada,0.728494024316282,,2.0,2.0,3.0
 ,Very unfavorable,Very unfavorable,Somewhat good,Canada,1.9194264006099,,4.0,4.0,2.0
 ,Somewhat unfavorable,Refused (DO NOT READ),Somewhat bad,Canada,1.62325327868139,,3.0,,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,Canada,1.02632270084035,,2.0,2.0,3.0
 ,Somewhat unfavorable,Very favorable,Somewhat bad,Canada,1.39942427125379,,3.0,1.0,3.0
 ,Very favorable,Somewhat unfavorable,Somewhat bad,Canada,1.86934753841619,,1.0,3.0,3.0
 ,Somewhat unfavorable,Somewhat unfavorable,Don’t know (DO NOT READ),Canada,0.841934834286921,,3.0,3.0,
 ,Very favorable,Very unfavorable,Very bad,Canada,0.7517282018491,,1.0,4.0,4.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Canada,0.642982053684154,,2.0,2.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Very bad,Canada,1.40944982836264,,2.0,3.0,4.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Canada,0.701412614472492,,3.0,3.0,3.0
 ,Somewhat favorable,Very favorable,Very bad,Canada,1.21843313194103,,2.0,1.0,4.0
 ,Somewhat unfavorable,Somewhat unfavorable,Very good,Canada,1.36183166168489,,3.0,3.0,1.0
 ,Don’t know (DO NOT READ),Somewhat favorable,Very bad,Canada,0.327532889219734,,,2.0,4.0
 ,Very unfavorable,Somewhat favorable,Very bad,Canada,3.50672980082148,,4.0,2.0,4.0
 ,Very unfavorable,Very unfavorable,Somewhat bad,Canada,1.77800761161511,,4.0,4.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Canada,3.01262847567574,,2.0,2.0,2.0
 ,Somewhat favorable,Don’t know (DO NOT READ),Somewhat bad,Canada,0.639680849122542,,2.0,,3.0
 ,Somewhat favorable,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Canada,0.905393391936321,,2.0,,
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Canada,0.309806173405654,,2.0,3.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Canada,0.317033124347475,,2.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Canada,0.832765090760836,,3.0,2.0,3.0
 ,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat good,Canada,0.461776166159814,,,,2.0
 ,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat bad,Canada,0.895830771591325,,3.0,,3.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,Canada,1.55334978818391,,3.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Canada,2.97804641913195,,2.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Canada,0.836274757067647,,2.0,2.0,2.0
 ,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Don’t know (DO NOT READ),Canada,1.293843894592,,,,
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,Canada,0.310339633990031,,3.0,2.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Canada,1.24570801643798,,2.0,3.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Canada,1.02814505435369,,2.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,Canada,1.43235568315783,,3.0,2.0,2.0
 ,Very favorable,Don’t know (DO NOT READ),Somewhat good,Canada,0.82678400803506,,1.0,,2.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Canada,0.476994593877112,,3.0,3.0,2.0
 ,Very unfavorable,Somewhat favorable,Somewhat good,Canada,0.933152686701354,,4.0,2.0,2.0
 ,Very unfavorable,Very unfavorable,Somewhat bad,Canada,0.569835489530162,,4.0,4.0,3.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Canada,0.690241462452857,,2.0,3.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,Canada,0.731688931198173,,3.0,2.0,2.0
 ,Somewhat favorable,Very favorable,Somewhat bad,Canada,0.764858786568571,,2.0,1.0,3.0
 ,Very unfavorable,Very unfavorable,Somewhat good,Canada,0.690219332471276,,4.0,4.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Canada,0.569835489530162,,3.0,2.0,3.0
 ,Don’t know (DO NOT READ),Somewhat unfavorable,Somewhat good,Canada,0.345948370692748,,,3.0,2.0
 ,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very good,Canada,0.93290047214962,,,,1.0
 ,Somewhat favorable,Very unfavorable,Somewhat bad,Canada,2.73416434837608,,2.0,4.0,3.0
 ,Somewhat unfavorable,Very unfavorable,Somewhat good,Canada,3.08583588028553,,3.0,4.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Canada,0.434610156227142,,2.0,3.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Canada,3.50672980082148,,2.0,3.0,2.0
 ,Somewhat favorable,Somewhat favorable,Very bad,Canada,0.476994593877112,,2.0,2.0,4.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Canada,0.453131895928904,,3.0,3.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Canada,0.366620607818927,,2.0,3.0,3.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Canada,0.975190090818265,,3.0,3.0,3.0
 ,Very unfavorable,Very unfavorable,Somewhat bad,Canada,0.627854218508511,,4.0,4.0,3.0
 ,Very unfavorable,Very unfavorable,Very bad,Canada,1.1606500112195,,4.0,4.0,4.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Canada,1.73541994226817,,2.0,3.0,2.0
 ,Very unfavorable,Somewhat favorable,Somewhat good,Canada,1.76313974084632,,4.0,2.0,2.0
 ,Very unfavorable,Somewhat unfavorable,Somewhat good,Canada,1.4216033564716,,4.0,3.0,2.0
 ,Somewhat unfavorable,Very unfavorable,Somewhat good,Canada,0.384119636430374,,3.0,4.0,2.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Canada,0.363301446258109,,3.0,3.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,Canada,0.653213194751952,,3.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,Canada,1.47636840575906,,3.0,2.0,2.0
 ,Very unfavorable,Very unfavorable,Somewhat good,Canada,1.66456361769548,,4.0,4.0,2.0
 ,Somewhat favorable,Don’t know (DO NOT READ),Somewhat good,Canada,0.644075717074562,,2.0,,2.0
 ,Very unfavorable,Very unfavorable,Somewhat good,Canada,0.918318603119644,,4.0,4.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Canada,0.841934834286921,,3.0,2.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,Canada,0.627652319927661,,2.0,2.0,3.0
 ,Very unfavorable,Somewhat unfavorable,Somewhat bad,Canada,0.355892221366867,,4.0,3.0,3.0
 ,Somewhat favorable,Very unfavorable,Somewhat good,Canada,0.653477661151975,,2.0,4.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Canada,0.576719101448599,,2.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Canada,1.0366431179668,,3.0,3.0,2.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Canada,1.15804965128358,,3.0,3.0,2.0
 ,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Canada,3.40073808589299,,,,4.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Canada,0.690219332471276,,3.0,3.0,3.0
 ,Very favorable,Somewhat favorable,Somewhat bad,Canada,1.41702248804398,,1.0,2.0,3.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Canada,1.32051001962918,,3.0,3.0,2.0
 ,Somewhat unfavorable,Somewhat unfavorable,Very bad,Canada,3.50672980082148,,3.0,3.0,4.0
 ,Somewhat favorable,Somewhat favorable,Very bad,Canada,0.591112484460437,,2.0,2.0,4.0
 ,Very unfavorable,Somewhat favorable,Very good,Canada,2.52349429070527,,4.0,2.0,1.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Canada,1.01807037562819,,3.0,3.0,2.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Canada,0.67913652473737,,3.0,3.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Canada,0.651198238479163,,2.0,2.0,2.0
 ,Somewhat favorable,Very unfavorable,Somewhat good,Canada,0.319510656081945,,2.0,4.0,2.0
 ,Somewhat favorable,Very unfavorable,Somewhat good,Canada,2.15443940908679,,2.0,4.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,Canada,0.617674695572344,,3.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Canada,1.29715487653035,,2.0,2.0,2.0
 ,Very unfavorable,Somewhat unfavorable,Somewhat good,Canada,0.918318603119644,,4.0,3.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Canada,0.503224331868162,,2.0,3.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,Canada,0.50806942774791,,2.0,2.0,3.0
 ,Very unfavorable,Somewhat favorable,Somewhat good,Canada,0.330583943885351,,4.0,2.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Canada,0.951206879964845,,2.0,3.0,3.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Canada,0.643111187026678,,3.0,3.0,2.0
 ,Very unfavorable,Somewhat favorable,Very bad,Canada,0.411557696957062,,4.0,2.0,4.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Canada,2.65437162257039,,2.0,2.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Canada,0.627652319927661,,2.0,3.0,2.0
 ,Somewhat favorable,Somewhat favorable,Very bad,Canada,0.526570198892068,,2.0,2.0,4.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Canada,1.55334978818391,,2.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Canada,1.58220763635838,,2.0,2.0,2.0
 ,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Canada,1.10981789464533,,,,3.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Canada,0.605476622345076,,2.0,3.0,2.0
 ,Very favorable,Very favorable,Somewhat good,Canada,1.62325327868139,,1.0,1.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,Canada,3.50672980082148,,3.0,2.0,2.0
 ,Very unfavorable,Somewhat unfavorable,Somewhat good,Canada,0.503224331868162,,4.0,3.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Canada,0.530791788778645,,2.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Canada,0.526357092717,,3.0,3.0,3.0
 ,Somewhat unfavorable,Somewhat unfavorable,Don’t know (DO NOT READ),Canada,0.515452772105653,,3.0,3.0,
 ,Very favorable,Very unfavorable,Very bad,Canada,1.08539507029446,,1.0,4.0,4.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Canada,1.06220937230554,,3.0,2.0,3.0
 ,Very favorable,Somewhat unfavorable,Somewhat good,Canada,0.856113472523701,,1.0,3.0,2.0
 ,Very unfavorable,Somewhat favorable,Very good,Canada,0.977204219865595,,4.0,2.0,1.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Canada,0.468885307427121,,2.0,3.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat good,Canada,0.632760736570866,,1.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,Canada,2.21646194390938,,3.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,Canada,1.86934753841619,,3.0,2.0,2.0
 ,Very unfavorable,Very unfavorable,Somewhat good,Canada,0.330583943885351,,4.0,4.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Canada,0.587595714109119,,2.0,3.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,Canada,0.413071613590612,,2.0,2.0,3.0
 ,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Canada,1.4216033564716,,,,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,Canada,1.14183216615009,,2.0,2.0,3.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Canada,1.25544290186662,,3.0,3.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,Canada,0.380155931855909,,3.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Canada,0.503224331868162,,3.0,3.0,3.0
 ,Very unfavorable,Somewhat unfavorable,Somewhat bad,Canada,1.50379610789484,,4.0,3.0,3.0
 ,Very favorable,Very favorable,Somewhat bad,Canada,0.424702969764101,,1.0,1.0,3.0
 ,Somewhat unfavorable,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Canada,1.04478497722881,,3.0,,
 ,Somewhat unfavorable,Very unfavorable,Somewhat good,Canada,1.74374557174226,,3.0,4.0,2.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Canada,0.803763827926889,,3.0,3.0,3.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Canada,1.32051001962918,,2.0,3.0,2.0
 ,Very unfavorable,Somewhat unfavorable,Somewhat bad,Canada,0.72185755629185,,4.0,3.0,3.0
 ,Very favorable,Somewhat unfavorable,Very bad,Canada,0.733575133259898,,1.0,3.0,4.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Canada,0.550232139987724,,2.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Canada,0.36846811300086,,3.0,2.0,3.0
 ,Very unfavorable,Very unfavorable,Somewhat bad,Canada,0.639680849122542,,4.0,4.0,3.0
 ,Somewhat unfavorable,Very unfavorable,Somewhat good,Canada,1.0498470179684,,3.0,4.0,2.0
 ,Very unfavorable,Very unfavorable,Somewhat good,Canada,1.86934753841619,,4.0,4.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,Canada,0.669357283856756,,3.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Canada,0.935216507163561,,3.0,3.0,2.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Canada,0.591112484460437,,3.0,3.0,3.0
 ,Somewhat unfavorable,Don’t know (DO NOT READ),Very bad,Canada,0.366620607818927,,3.0,,4.0
 ,Somewhat unfavorable,Somewhat favorable,Very good,Canada,0.500480567633775,,3.0,2.0,1.0
 ,Somewhat favorable,Somewhat favorable,Very good,Canada,1.88395600514569,,2.0,2.0,1.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Canada,0.583534345623853,,3.0,3.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,Canada,0.304241305697084,,2.0,2.0,2.0
 ,Very unfavorable,Somewhat favorable,Somewhat bad,Canada,0.895830771591325,,4.0,2.0,3.0
 ,Somewhat favorable,Somewhat unfavorable,Very good,Canada,0.403655410495043,,2.0,3.0,1.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,Canada,0.416529368491235,,3.0,2.0,2.0
 ,Somewhat unfavorable,Very unfavorable,Somewhat good,Canada,0.637996278053908,,3.0,4.0,2.0
 ,Very favorable,Very favorable,Somewhat bad,Canada,0.591112484460437,,1.0,1.0,3.0
 ,Somewhat unfavorable,Very unfavorable,Somewhat bad,Canada,0.304241305697084,,3.0,4.0,3.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Canada,0.762636305867358,,3.0,3.0,3.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Canada,0.782062999140735,,3.0,3.0,2.0
 ,Very unfavorable,Somewhat favorable,Somewhat good,Canada,0.637738077064164,,4.0,2.0,2.0
 ,Very unfavorable,Very unfavorable,Somewhat bad,Canada,1.9792497085013,,4.0,4.0,3.0
 ,Very unfavorable,Somewhat unfavorable,Somewhat bad,Canada,0.561825018545742,,4.0,3.0,3.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,Canada,0.899335535519779,,2.0,3.0,2.0
 ,Very favorable,Very favorable,Don’t know (DO NOT READ),Canada,0.670235968342937,,1.0,1.0,
