satisfied_democracy,fav_us,fav_china,econ_sit,country,weight,satisfaction_value,fav_us_value,fav_China_value,econ_value
Very satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Canada ,0.291717265152076,1.0,2.0,3.0,2.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Canada ,1.1779262383678,4.0,2.0,3.0,3.0
Very satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Canada ,1.01488271665888,1.0,3.0,4.0,2.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Canada ,0.994133137023285,1.0,2.0,3.0,3.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Canada ,0.745876297917744,4.0,2.0,4.0,2.0
Not too satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat good,Canada ,0.496742718696578,4.0,,,2.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Canada ,2.83518207572034,3.0,3.0,4.0,3.0
Somewhat satisfied,Very unfavorable,Very unfavorable,Somewhat good,Canada ,1.72026143205082,3.0,4.0,4.0,2.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Very good,Canada ,0.859375272685718,3.0,3.0,4.0,1.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Canada ,1.50372150864328,3.0,2.0,3.0,2.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Canada ,1.50668244924102,4.0,3.0,4.0,3.0
Somewhat satisfied,Very favorable,Very unfavorable,Somewhat bad,Canada ,0.430223154055813,3.0,1.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Canada ,0.248227327020087,3.0,2.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Canada ,0.795741853450133,3.0,2.0,3.0,3.0
Not too satisfied,Somewhat favorable,Very unfavorable,Very bad,Canada ,0.610904570591179,4.0,2.0,4.0,4.0
Very satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Canada ,1.2251234842197,1.0,3.0,3.0,3.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Canada ,0.247835610019017,3.0,3.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Canada ,1.67710254723442,3.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Canada ,1.09122946957069,3.0,2.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Canada ,1.02539356427716,3.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Canada ,0.224214443918588,3.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Very bad,Canada ,0.524051575640483,3.0,2.0,2.0,4.0
Somewhat satisfied,Very favorable,Very unfavorable,Somewhat good,Canada ,0.224530659346596,3.0,1.0,4.0,2.0
Very satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Canada ,0.280918037591483,1.0,3.0,4.0,2.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Canada ,0.322834965927292,3.0,3.0,4.0,3.0
Refused (DO NOT READ),Very favorable,Somewhat unfavorable,Somewhat bad,Canada ,0.224214443918588,,1.0,3.0,3.0
Very satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Canada ,0.224214443918588,1.0,3.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Canada ,1.04647891155068,3.0,2.0,2.0,2.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Canada ,1.76698661781251,4.0,2.0,3.0,3.0
Not at all satisfied,Very unfavorable,Very unfavorable,Very bad,Canada ,1.6473807845282,6.0,4.0,4.0,4.0
Very satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Canada ,0.224214443918588,1.0,3.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Refused (DO NOT READ),Somewhat good,Canada ,0.257325324314958,3.0,2.0,,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Very bad,Canada ,0.476018929783788,3.0,2.0,2.0,4.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Canada ,0.574920802187734,3.0,3.0,3.0,2.0
Not too satisfied,Somewhat favorable,Don’t know (DO NOT READ),Somewhat bad,Canada ,1.27105910444488,4.0,2.0,,3.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Canada ,0.978619951509177,4.0,2.0,3.0,2.0
Somewhat satisfied,Very unfavorable,Very unfavorable,Somewhat good,Canada ,0.698476460919693,3.0,4.0,4.0,2.0
Not at all satisfied,Very unfavorable,Somewhat unfavorable,Somewhat bad,Canada ,0.874298792119777,6.0,4.0,3.0,3.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Canada ,0.224214443918588,3.0,3.0,4.0,3.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Canada ,0.772530862043072,4.0,3.0,4.0,3.0
Very satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Canada ,0.257325324314958,1.0,2.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Canada ,0.994301703536507,3.0,2.0,4.0,3.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Canada ,0.375021093028112,3.0,3.0,4.0,3.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Canada ,0.876930036223271,4.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Canada ,2.83518207572034,3.0,2.0,3.0,4.0
Not too satisfied,Refused (DO NOT READ),Very unfavorable,Very bad,Canada ,0.960322162299228,4.0,,4.0,4.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Canada ,0.300807985628304,3.0,3.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Canada ,0.224214443918588,3.0,2.0,4.0,3.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Very bad,Canada ,0.353754425299921,6.0,2.0,4.0,4.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Canada ,0.224214443918588,4.0,2.0,2.0,2.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Canada ,0.299450807359564,4.0,2.0,2.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Canada ,1.59118556927621,3.0,2.0,3.0,3.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Very bad,Canada ,1.02048800693825,6.0,2.0,4.0,4.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Canada ,0.252064231361571,4.0,2.0,4.0,3.0
Very satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Canada ,0.616194317195878,1.0,2.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Canada ,2.3558486885251,3.0,2.0,2.0,3.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Canada ,0.257325324314958,4.0,3.0,4.0,3.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Canada ,0.757057901021495,3.0,3.0,3.0,2.0
Not too satisfied,Very unfavorable,Somewhat unfavorable,Very bad,Canada ,0.331884165542822,4.0,4.0,3.0,4.0
Not too satisfied,Somewhat favorable,Very unfavorable,Very bad,Canada ,0.574222597201231,4.0,2.0,4.0,4.0
Very satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Canada ,0.319708327238529,1.0,3.0,4.0,2.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Canada ,0.713055084656991,4.0,3.0,3.0,2.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Canada ,0.713055084656991,4.0,2.0,3.0,3.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Canada ,0.224214443918588,3.0,3.0,3.0,2.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Canada ,0.373422394242395,1.0,2.0,3.0,3.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Canada ,0.677512011393083,4.0,3.0,4.0,2.0
Very satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Canada ,0.501043952041569,1.0,3.0,3.0,2.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Canada ,1.42183110049556,4.0,2.0,4.0,3.0
Very satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Canada ,0.994133137023285,1.0,2.0,4.0,2.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Canada ,0.579864785340734,4.0,2.0,3.0,3.0
Very satisfied,Somewhat favorable,Very favorable,Somewhat good,Canada ,0.794795081725831,1.0,2.0,1.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Canada ,0.326905769506279,3.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Canada ,0.527521216645442,3.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Canada ,0.610904570591179,3.0,3.0,4.0,3.0
Very satisfied,Somewhat favorable,Somewhat favorable,Very good,Canada ,0.698476460919693,1.0,2.0,2.0,1.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Canada ,1.26307626074335,3.0,3.0,4.0,2.0
Very satisfied,Somewhat favorable,Very favorable,Somewhat bad,Canada ,0.661250408993126,1.0,2.0,1.0,3.0
Somewhat satisfied,Very favorable,Somewhat unfavorable,Somewhat good,Canada ,0.380695024821107,3.0,1.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Very good,Canada ,0.280918037591483,3.0,2.0,4.0,1.0
Somewhat satisfied,Very unfavorable,Very unfavorable,Somewhat bad,Canada ,0.316183683780795,3.0,4.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Canada ,0.224214443918588,3.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Very bad,Canada ,0.29780599753502,3.0,2.0,4.0,4.0
Not at all satisfied,Somewhat unfavorable,Very unfavorable,Very bad,Canada ,0.513106430244606,6.0,3.0,4.0,4.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Canada ,1.5531337654073,3.0,3.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Canada ,0.460013515453738,3.0,2.0,4.0,3.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Very bad,Canada ,0.68794292497289,4.0,3.0,4.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Canada ,0.233781367024496,3.0,2.0,2.0,2.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Canada ,0.224214443918588,6.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Canada ,0.64448957324291,3.0,3.0,3.0,2.0
Not at all satisfied,Very unfavorable,Very favorable,Somewhat bad,Canada ,1.85226580136105,6.0,4.0,1.0,3.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Canada ,1.30878873629841,3.0,3.0,2.0,3.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Canada ,0.417047477473774,3.0,3.0,4.0,2.0
Somewhat satisfied,Very favorable,Very unfavorable,Somewhat good,Canada ,0.280918037591483,3.0,1.0,4.0,2.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Canada ,0.876930036223271,4.0,3.0,4.0,3.0
Not at all satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Canada ,0.224214443918588,6.0,2.0,3.0,3.0
Very satisfied,Very unfavorable,Somewhat favorable,Somewhat good,Canada ,1.74370350434509,1.0,4.0,2.0,2.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Canada ,1.00647000945522,3.0,3.0,4.0,2.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Canada ,0.224214443918588,6.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Canada ,0.522436863824825,3.0,3.0,3.0,3.0
Very satisfied,Somewhat unfavorable,Somewhat unfavorable,Very good,Canada ,0.237770192028357,1.0,3.0,3.0,1.0
Very satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Canada ,0.434239049278069,1.0,3.0,4.0,3.0
Not at all satisfied,Somewhat favorable,Very favorable,Somewhat bad,Canada ,0.252064231361571,6.0,2.0,1.0,3.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Canada ,1.09122946957069,1.0,2.0,3.0,2.0
Not too satisfied,Don’t know (DO NOT READ),Somewhat unfavorable,Somewhat good,Canada ,2.55909934628246,4.0,,3.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Canada ,0.237693551846737,3.0,3.0,3.0,2.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Canada ,0.334619494732929,4.0,3.0,3.0,3.0
Somewhat satisfied,Somewhat unfavorable,Very favorable,Very bad,Canada ,0.270985896039183,3.0,3.0,1.0,4.0
Not too satisfied,Very favorable,Very favorable,Somewhat bad,Canada ,0.550276914894931,4.0,1.0,1.0,3.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Canada ,2.29551070915643,4.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Canada ,0.608698706211151,3.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Very good,Canada ,1.39377584605199,3.0,2.0,3.0,1.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Canada ,0.934716988497277,3.0,3.0,3.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Canada ,0.635494387923243,3.0,2.0,3.0,3.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Canada ,0.224214443918588,4.0,3.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Canada ,0.365298876239536,3.0,2.0,4.0,3.0
Very satisfied,Very favorable,Somewhat unfavorable,Refused (DO NOT READ),Canada ,1.70818509458355,1.0,1.0,3.0,
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Canada ,0.385077564418966,3.0,3.0,2.0,3.0
Very satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Canada ,0.338472833676752,1.0,2.0,2.0,3.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Canada ,1.39586581105126,3.0,3.0,4.0,2.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Canada ,0.994301703536507,4.0,2.0,4.0,3.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Canada ,1.34676456971407,4.0,2.0,3.0,2.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Canada ,1.02048800693825,6.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Don’t know (DO NOT READ),Somewhat good,Canada ,1.84150008159179,3.0,2.0,,2.0
Not too satisfied,Somewhat favorable,Very unfavorable,Very bad,Canada ,0.829785880425164,4.0,2.0,4.0,4.0
Very satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Canada ,0.517833735607267,1.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Canada ,0.270558264707037,3.0,2.0,3.0,3.0
Not at all satisfied,Very unfavorable,Very unfavorable,Very bad,Canada ,0.593824850730968,6.0,4.0,4.0,4.0
Very satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Canada ,0.287317955410504,1.0,2.0,4.0,2.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Canada ,0.224214443918588,6.0,2.0,4.0,3.0
Very satisfied,Somewhat favorable,Don’t know (DO NOT READ),Somewhat good,Canada ,1.05659642521206,1.0,2.0,,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Canada ,0.389398432209419,3.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Canada ,1.74512548482886,3.0,2.0,3.0,3.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Canada ,0.527363254906344,4.0,2.0,3.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Canada ,1.09255007351316,3.0,2.0,3.0,2.0
Not at all satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Canada ,0.377650382274577,6.0,2.0,3.0,4.0
Not at all satisfied,Somewhat unfavorable,Very unfavorable,Very bad,Canada ,1.02048800693825,6.0,3.0,4.0,4.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Very good,Canada ,0.367316455420301,4.0,2.0,3.0,1.0
Very satisfied,Somewhat favorable,Very unfavorable,Very good,Canada ,1.31815380670339,1.0,2.0,4.0,1.0
Somewhat satisfied,Very unfavorable,Somewhat favorable,Very bad,Canada ,0.237770192028357,3.0,4.0,2.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Canada ,2.63630761340678,3.0,2.0,3.0,3.0
Very satisfied,Very unfavorable,Very unfavorable,Very bad,Canada ,0.931045618846193,1.0,4.0,4.0,4.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Canada ,1.74370350434509,1.0,2.0,3.0,3.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Canada ,1.35134101338924,3.0,3.0,4.0,3.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Canada ,0.286823425805056,3.0,3.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Canada ,0.512087581453932,3.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Refused (DO NOT READ),Somewhat bad,Canada ,0.310046419391311,3.0,2.0,,3.0
Not at all satisfied,Very unfavorable,Very unfavorable,Very bad,Canada ,1.03672436255717,6.0,4.0,4.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Canada ,1.16480103912365,3.0,2.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Canada ,0.480812296828273,3.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Canada ,0.299450807359564,3.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Canada ,0.334619494732929,3.0,2.0,2.0,3.0
Somewhat satisfied,Very unfavorable,Very unfavorable,Somewhat bad,Canada ,0.57181389433224,3.0,4.0,4.0,3.0
Not too satisfied,Very favorable,Somewhat unfavorable,Somewhat good,Canada ,0.224214443918588,4.0,1.0,3.0,2.0
Not at all satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Canada ,0.224214443918588,6.0,3.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Canada ,0.25948633820124,3.0,2.0,4.0,3.0
Not at all satisfied,Somewhat unfavorable,Very unfavorable,Very bad,Canada ,2.83518207572034,6.0,3.0,4.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Canada ,2.83518207572034,3.0,2.0,2.0,3.0
Somewhat satisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat bad,Canada ,1.02458361935142,3.0,3.0,,3.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Canada ,1.0775113953873,3.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Canada ,1.57230738588065,3.0,2.0,2.0,3.0
Not at all satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Canada ,0.859375272685718,6.0,2.0,3.0,3.0
Not at all satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Canada ,0.287165094136509,6.0,3.0,3.0,3.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Canada ,0.330473662374691,4.0,3.0,3.0,3.0
Very satisfied,Very favorable,Very favorable,Somewhat good,Canada ,0.287276765065642,1.0,1.0,1.0,2.0
Not at all satisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Canada ,1.31815380670339,6.0,3.0,2.0,4.0
Very satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Canada ,2.01294001891044,1.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Very good,Canada ,0.429967081020836,3.0,2.0,3.0,1.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Canada ,0.295337382571308,3.0,2.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Canada ,0.386797511541258,3.0,2.0,3.0,2.0
Somewhat satisfied,Very unfavorable,Somewhat favorable,Somewhat good,Canada ,0.845925287201424,3.0,4.0,2.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Canada ,0.280918037591483,3.0,3.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Canada ,0.795741853450133,3.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Canada ,0.876930036223271,3.0,3.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Canada ,0.242732939321176,3.0,2.0,3.0,2.0
Very satisfied,Very unfavorable,Very unfavorable,Somewhat good,Canada ,1.4798281755856,1.0,4.0,4.0,2.0
Very satisfied,Very favorable,Somewhat favorable,Very good,Canada ,1.01488271665888,1.0,1.0,2.0,1.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Very bad,Canada ,1.02583376470123,6.0,2.0,4.0,4.0
Very satisfied,Very favorable,Very unfavorable,Somewhat good,Canada ,0.224214443918588,1.0,1.0,4.0,2.0
Very satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Canada ,1.08943501550808,1.0,2.0,2.0,2.0
Very satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Canada ,1.05116621982698,1.0,3.0,3.0,3.0
Not at all satisfied,Very favorable,Somewhat unfavorable,Somewhat bad,Canada ,0.990248468992246,6.0,1.0,3.0,3.0
Somewhat satisfied,Very unfavorable,Very unfavorable,Very bad,Canada ,0.27517458458317,3.0,4.0,4.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Canada ,1.63677494931669,3.0,2.0,3.0,2.0
Very satisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Canada ,0.389728556506149,1.0,3.0,2.0,4.0
Not too satisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Very bad,Canada ,1.55335756650446,4.0,3.0,,4.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Canada ,1.24436045099484,4.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Canada ,0.348781179542577,3.0,2.0,3.0,2.0
Not too satisfied,Very unfavorable,Very unfavorable,Very bad,Canada ,1.785157545401,4.0,4.0,4.0,4.0
Somewhat satisfied,Very unfavorable,Somewhat unfavorable,Somewhat bad,Canada ,0.237693551846737,3.0,4.0,3.0,3.0
Very satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Canada ,0.447444762897016,1.0,3.0,3.0,3.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Canada ,0.270558264707037,3.0,3.0,4.0,2.0
