country_satis,fav_us,fav_china,econ_sit,country,weight,satisfaction_value,fav_us_value,fav_China_value,econ_value
,Somewhat unfavorable,Very unfavorable,Somewhat good,Ghana,0.7232730662473912,,3.0,4.0,2.0
,Somewhat unfavorable,Somewhat favorable,Very good,Ghana,1.1551421792939889,,3.0,2.0,1.0
,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat good,Ghana,0.9891517985949736,,,,2.0
,Somewhat unfavorable,Very unfavorable,Somewhat good,Ghana,0.5300037326247758,,3.0,4.0,2.0
,Somewhat favorable,Somewhat favorable,Somewhat bad,Ghana,0.5550101789784745,,2.0,2.0,3.0
,Somewhat favorable,Somewhat favorable,Somewhat good,Ghana,0.3333585542464355,,2.0,2.0,2.0
,Very unfavorable,Very unfavorable,Somewhat good,Ghana,0.9445847396038092,,4.0,4.0,2.0
,Very unfavorable,Very unfavorable,Don’t know (DO NOT READ),Ghana,0.958050769713692,,4.0,4.0,
,Very unfavorable,Very unfavorable,Somewhat good,Ghana,1.221375797942175,,4.0,4.0,2.0
,Somewhat unfavorable,Very unfavorable,Somewhat good,Ghana,0.4618128847385661,,3.0,4.0,2.0
,Somewhat favorable,Very unfavorable,Somewhat good,Ghana,0.6342261556277495,,2.0,4.0,2.0
,Very unfavorable,Very unfavorable,Very bad,Ghana,0.8303119929549528,,4.0,4.0,4.0
,Somewhat unfavorable,Very favorable,Somewhat good,Ghana,0.922030107842218,,3.0,1.0,2.0
,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Ghana,0.919263946280506,,,,3.0
,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat good,Ghana,0.3756091543410099,,,,2.0
,Very favorable,Very favorable,Very bad,Ghana,0.5901926031692536,,1.0,1.0,4.0
,Don’t know (DO NOT READ),Somewhat favorable,Somewhat good,Ghana,0.6885847836047887,,,2.0,2.0
,Somewhat favorable,Somewhat favorable,Somewhat good,Ghana,0.5125316693637545,,2.0,2.0,2.0
,Very favorable,Don’t know (DO NOT READ),Somewhat good,Ghana,2.6953309646911907,,1.0,,2.0
,Somewhat unfavorable,Very unfavorable,Somewhat good,Ghana,0.5128322881467324,,3.0,4.0,2.0
,Somewhat favorable,Somewhat favorable,Somewhat bad,Ghana,2.6480210905130384,,2.0,2.0,3.0
,Somewhat favorable,Somewhat favorable,Very bad,Ghana,1.304910611770884,,2.0,2.0,4.0
,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Ghana,0.4310354704525006,,3.0,3.0,2.0
,Somewhat favorable,Somewhat favorable,Somewhat good,Ghana,0.7770125060624147,,2.0,2.0,2.0
,Very unfavorable,Somewhat favorable,Very bad,Ghana,1.1959944903118365,,4.0,2.0,4.0
,Somewhat favorable,Somewhat favorable,Somewhat bad,Ghana,1.2524234741478368,,2.0,2.0,3.0
,Somewhat favorable,Very favorable,Somewhat bad,Ghana,1.1959944903118365,,2.0,1.0,3.0
,Somewhat favorable,Somewhat favorable,Somewhat good,Ghana,0.68162122493773,,2.0,2.0,2.0
,Very favorable,Very unfavorable,Somewhat good,Ghana,0.6126678942182197,,1.0,4.0,2.0
,Somewhat favorable,Somewhat favorable,Very bad,Ghana,0.2824020691813704,,2.0,2.0,4.0
,Very favorable,Somewhat unfavorable,Very good,Ghana,0.6751047146433004,,1.0,3.0,1.0
,Very favorable,Very favorable,Very good,Ghana,2.811286255509016,,1.0,1.0,1.0
,Somewhat favorable,Very favorable,Somewhat good,Ghana,0.6296245069136465,,2.0,1.0,2.0
,Very favorable,Somewhat unfavorable,Very bad,Ghana,0.880202980164481,,1.0,3.0,4.0
,Very favorable,Very favorable,Very good,Ghana,1.1750751459217044,,1.0,1.0,1.0
,Somewhat favorable,Somewhat favorable,Somewhat good,Ghana,0.7372573050462459,,2.0,2.0,2.0
,Very favorable,Very unfavorable,Very bad,Ghana,0.6593312249722846,,1.0,4.0,4.0
,Somewhat unfavorable,Somewhat unfavorable,Very bad,Ghana,0.5522507043928049,,3.0,3.0,4.0
,Very favorable,Very favorable,Somewhat good,Ghana,0.6593312249722846,,1.0,1.0,2.0
,Somewhat favorable,Very favorable,Very bad,Ghana,1.4405602354678484,,2.0,1.0,4.0
,Very favorable,Very favorable,Somewhat bad,Ghana,0.6296245069136465,,1.0,1.0,3.0
,Very favorable,Very favorable,Somewhat good,Ghana,0.4532674144062038,,1.0,1.0,2.0
,Very favorable,Very favorable,Very bad,Ghana,1.009659286171018,,1.0,1.0,4.0
,Very favorable,Very unfavorable,Somewhat good,Ghana,0.8802103070024438,,1.0,4.0,2.0
,Somewhat favorable,Very unfavorable,Somewhat good,Ghana,0.5967449400296783,,2.0,4.0,2.0
,Very favorable,Very favorable,Somewhat good,Ghana,0.9082470153738944,,1.0,1.0,2.0
,Very unfavorable,Very favorable,Very bad,Ghana,0.5967449400296783,,4.0,1.0,4.0
,Very favorable,Very favorable,Very good,Ghana,0.6305922512533676,,1.0,1.0,1.0
,Don’t know (DO NOT READ),Somewhat favorable,Somewhat bad,Ghana,0.6618391489802854,,,2.0,3.0
,Somewhat unfavorable,Very unfavorable,Very good,Ghana,0.6305922512533676,,3.0,4.0,1.0
,Somewhat unfavorable,Very unfavorable,Very bad,Ghana,0.5509832843861454,,3.0,4.0,4.0
,Very favorable,Very favorable,Very good,Ghana,1.2805225385026708,,1.0,1.0,1.0
,Somewhat favorable,Very unfavorable,Somewhat good,Ghana,0.4006564169384471,,2.0,4.0,2.0
,Very favorable,Somewhat unfavorable,Somewhat good,Ghana,0.2824020691813704,,1.0,3.0,2.0
,Somewhat unfavorable,Somewhat favorable,Somewhat good,Ghana,0.7355652933366387,,3.0,2.0,2.0
,Somewhat favorable,Very favorable,Somewhat good,Ghana,0.5862705573289656,,2.0,1.0,2.0
,Very favorable,Very favorable,Very bad,Ghana,0.4686429138699908,,1.0,1.0,4.0
,Somewhat favorable,Don’t know (DO NOT READ),Somewhat bad,Ghana,0.9090723836117864,,2.0,,3.0
,Very unfavorable,Very favorable,Somewhat good,Ghana,0.4686429138699908,,4.0,1.0,2.0
,Very favorable,Don’t know (DO NOT READ),Very good,Ghana,1.054871822323876,,1.0,,1.0
,Don’t know (DO NOT READ),Very favorable,Very bad,Ghana,0.8692526822838816,,,1.0,4.0
,Very favorable,Very favorable,Somewhat good,Ghana,0.6487776884679799,,1.0,1.0,2.0
,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very good,Ghana,2.8117866671560274,,,,1.0
,Very favorable,Don’t know (DO NOT READ),Somewhat good,Ghana,1.0546775852440229,,1.0,,2.0
,Very favorable,Don’t know (DO NOT READ),Somewhat good,Ghana,1.123969236347348,,1.0,,2.0
,Don’t know (DO NOT READ),Very favorable,Somewhat good,Ghana,0.7440635823772348,,,1.0,2.0
,Somewhat favorable,Very favorable,Somewhat good,Ghana,0.4581536110655214,,2.0,1.0,2.0
,Very favorable,Don’t know (DO NOT READ),Somewhat good,Ghana,2.42772903078575,,1.0,,2.0
,Don’t know (DO NOT READ),Somewhat favorable,Somewhat bad,Ghana,0.4624991301655562,,,2.0,3.0
,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Ghana,1.713192955048087,,,,4.0
,Somewhat favorable,Don’t know (DO NOT READ),Somewhat bad,Ghana,2.115400705405344,,2.0,,3.0
,Somewhat favorable,Very favorable,Somewhat bad,Ghana,1.7707274480148223,,2.0,1.0,3.0
,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very good,Ghana,0.2833880189621904,,,,1.0
,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Ghana,0.461832698948149,,,,4.0
,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat good,Ghana,1.2623067713867595,,,,2.0
,Very unfavorable,Very favorable,Very bad,Ghana,0.2875668770634101,,4.0,1.0,4.0
,Don’t know (DO NOT READ),Very unfavorable,Very bad,Ghana,1.205432487353458,,,4.0,4.0
,Somewhat favorable,Don’t know (DO NOT READ),Somewhat good,Ghana,0.468917790274397,,2.0,,2.0
,Very favorable,Don’t know (DO NOT READ),Very bad,Ghana,0.663982304385095,,1.0,,4.0
,Somewhat favorable,Don’t know (DO NOT READ),Somewhat good,Ghana,0.2915771724120539,,2.0,,2.0
,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Ghana,0.477015746461508,,,,4.0
,Very favorable,Very favorable,Somewhat good,Ghana,0.4739988960440369,,1.0,1.0,2.0
,Very favorable,Very favorable,Somewhat good,Ghana,0.7641874538673433,,1.0,1.0,2.0
,Somewhat unfavorable,Somewhat favorable,Very bad,Ghana,0.7440573888195601,,3.0,2.0,4.0
,Very favorable,Somewhat favorable,Somewhat good,Ghana,0.6603688313485934,,1.0,2.0,2.0
,Somewhat favorable,Very favorable,Very bad,Ghana,0.6511232954911143,,2.0,1.0,4.0
,Very favorable,Very favorable,Somewhat good,Ghana,2.5616063269938607,,1.0,1.0,2.0
,Very favorable,Very favorable,Somewhat good,Ghana,1.0546775852440229,,1.0,1.0,2.0
,Somewhat favorable,Somewhat favorable,Somewhat good,Ghana,0.4657598225661222,,2.0,2.0,2.0
,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Ghana,0.6487776884679799,,,,4.0
,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Don’t know (DO NOT READ),Ghana,1.1227696509975482,,,,
,Somewhat favorable,Somewhat favorable,Very bad,Ghana,0.4829033901078221,,2.0,2.0,4.0
,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat good,Ghana,2.8117866671560274,,,,2.0
,Don’t know (DO NOT READ),Very unfavorable,Somewhat good,Ghana,2.8117866671560274,,,4.0,2.0
,Somewhat favorable,Very unfavorable,Very bad,Ghana,0.7791697239213934,,2.0,4.0,4.0
,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Ghana,2.471103139623706,,,,4.0
,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat good,Ghana,1.1093065221948846,,,,2.0
,Very favorable,Very favorable,Very bad,Ghana,0.7447918644219229,,1.0,1.0,4.0
,Very favorable,Very favorable,Somewhat good,Ghana,0.4686429138699908,,1.0,1.0,2.0
,Somewhat favorable,Somewhat favorable,Somewhat good,Ghana,0.2824020691813704,,2.0,2.0,2.0
,Very unfavorable,Somewhat favorable,Somewhat bad,Ghana,0.523641126288199,,4.0,2.0,3.0
,Somewhat favorable,Somewhat favorable,Somewhat bad,Ghana,0.2824020691813704,,2.0,2.0,3.0
,Very favorable,Very favorable,Somewhat good,Ghana,2.8117866671560274,,1.0,1.0,2.0
,Very unfavorable,Somewhat favorable,Somewhat good,Ghana,0.523641126288199,,4.0,2.0,2.0
,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat good,Ghana,0.2824575735600973,,,,2.0
,Very favorable,Very favorable,Very bad,Ghana,0.3751339501246724,,1.0,1.0,4.0
,Very unfavorable,Very favorable,Very bad,Ghana,0.4525019049488685,,4.0,1.0,4.0
,Somewhat favorable,Very favorable,Very good,Ghana,1.5454463345708735,,2.0,1.0,1.0
,Very unfavorable,Somewhat favorable,Somewhat good,Ghana,1.212262743028932,,4.0,2.0,2.0
,Somewhat favorable,Somewhat favorable,Don’t know (DO NOT READ),Ghana,1.99830747938509,,2.0,2.0,
,Somewhat favorable,Very favorable,Somewhat good,Ghana,1.99830747938509,,2.0,1.0,2.0
,Very favorable,Very favorable,Very good,Ghana,0.8656393041705172,,1.0,1.0,1.0
,Somewhat favorable,Very favorable,Somewhat good,Ghana,0.5804386995384833,,2.0,1.0,2.0
,Very favorable,Don’t know (DO NOT READ),Somewhat good,Ghana,0.6275564553970423,,1.0,,2.0
,Somewhat favorable,Very favorable,Somewhat good,Ghana,0.3362550260391306,,2.0,1.0,2.0
,Very favorable,Very favorable,Somewhat good,Ghana,0.3268636006391043,,1.0,1.0,2.0
,Very unfavorable,Very favorable,Very good,Ghana,0.448902051792647,,4.0,1.0,1.0
,Somewhat favorable,Somewhat favorable,Very bad,Ghana,0.6077419474620255,,2.0,2.0,4.0
,Very unfavorable,Very unfavorable,Very good,Ghana,1.107774095373646,,4.0,4.0,1.0
,Very unfavorable,Very favorable,Very good,Ghana,0.2840195002910949,,4.0,1.0,1.0
,Very favorable,Very favorable,Somewhat good,Ghana,0.4547374181967522,,1.0,1.0,2.0
,Somewhat unfavorable,Very unfavorable,Somewhat good,Ghana,1.4093839740027083,,3.0,4.0,2.0
,Very favorable,Very favorable,Somewhat good,Ghana,0.2824020691813704,,1.0,1.0,2.0
,Somewhat favorable,Very unfavorable,Very bad,Ghana,0.2824020691813704,,2.0,4.0,4.0
,Very favorable,Very unfavorable,Very good,Ghana,0.3213146703642208,,1.0,4.0,1.0
,Very favorable,Don’t know (DO NOT READ),Very good,Ghana,0.6895120320063071,,1.0,,1.0
,Don’t know (DO NOT READ),Very unfavorable,Refused (DO NOT READ),Ghana,1.4794912014120718,,,4.0,
,Don’t know (DO NOT READ),Very unfavorable,Very bad,Ghana,1.1147326566743994,,,4.0,4.0
,Very unfavorable,Don’t know (DO NOT READ),Somewhat bad,Ghana,0.6965495770152178,,4.0,,3.0
,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat good,Ghana,0.4380919994346656,,,,2.0
,Very unfavorable,Very unfavorable,Very bad,Ghana,1.077622054127217,,4.0,4.0,4.0
,Somewhat favorable,Very favorable,Somewhat bad,Ghana,0.4543713314179998,,2.0,1.0,3.0
,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very good,Ghana,2.7239258191530507,,,,1.0
,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat good,Ghana,0.4495856571512613,,,,2.0
,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat bad,Ghana,0.5402317580728877,,3.0,,3.0
,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat good,Ghana,0.6857201540788002,,,,2.0
,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very good,Ghana,0.6651714919373167,,,,1.0
,Somewhat favorable,Don’t know (DO NOT READ),Somewhat good,Ghana,0.457643708993264,,2.0,,2.0
,Somewhat favorable,Somewhat favorable,Somewhat good,Ghana,0.9937846981270017,,2.0,2.0,2.0
,Somewhat favorable,Very unfavorable,Somewhat bad,Ghana,1.0447069818585897,,2.0,4.0,3.0
,Don’t know (DO NOT READ),Somewhat favorable,Somewhat good,Ghana,1.1236861878101525,,,2.0,2.0
,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Ghana,0.6965553751163375,,,,3.0
,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat good,Ghana,0.6965553751163375,,,,2.0
,Somewhat favorable,Very favorable,Somewhat good,Ghana,1.2126113959314275,,2.0,1.0,2.0
,Very unfavorable,Don’t know (DO NOT READ),Somewhat bad,Ghana,0.6195726808226413,,4.0,,3.0
,Very favorable,Somewhat favorable,Somewhat good,Ghana,0.56685523354725,,1.0,2.0,2.0
,Very favorable,Somewhat favorable,Don’t know (DO NOT READ),Ghana,0.7210733443285243,,1.0,2.0,
,Somewhat unfavorable,Very favorable,Somewhat good,Ghana,0.4310354704525006,,3.0,1.0,2.0
,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Ghana,1.3429780647686946,,,,3.0
,Somewhat favorable,Very favorable,Somewhat bad,Ghana,1.5988035714954378,,2.0,1.0,3.0
,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat good,Ghana,1.4063419749896977,,,,2.0
,Somewhat favorable,Very favorable,Somewhat good,Ghana,1.328224307072554,,2.0,1.0,2.0
,Don’t know (DO NOT READ),Somewhat favorable,Somewhat good,Ghana,0.6025843333762955,,,2.0,2.0
,Very favorable,Somewhat favorable,Very bad,Ghana,0.5125316693637545,,1.0,2.0,4.0
,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat good,Ghana,0.8145421733755465,,,,2.0
,Somewhat favorable,Very favorable,Somewhat good,Ghana,1.7757596523814825,,2.0,1.0,2.0
,Don’t know (DO NOT READ),Somewhat favorable,Somewhat bad,Ghana,2.482477922823919,,,2.0,3.0
,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat good,Ghana,0.3320119937249325,,,,2.0
,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Ghana,1.706650496688898,,,,3.0
,Very favorable,Somewhat favorable,Very bad,Ghana,0.821084574970257,,1.0,2.0,4.0
,Very favorable,Very unfavorable,Very bad,Ghana,1.7725949455176977,,1.0,4.0,4.0
,Very unfavorable,Very unfavorable,Very good,Ghana,1.6998687943303117,,4.0,4.0,1.0
,Very unfavorable,Very favorable,Very good,Ghana,1.6998687943303117,,4.0,1.0,1.0
,Very unfavorable,Don’t know (DO NOT READ),Somewhat good,Ghana,0.552004106144064,,4.0,,2.0
,Very favorable,Very unfavorable,Very good,Ghana,0.8528568536434913,,1.0,4.0,1.0
,Somewhat favorable,Somewhat favorable,Very bad,Ghana,0.5423150382152614,,2.0,2.0,4.0
,Refused (DO NOT READ),Very unfavorable,Somewhat bad,Ghana,2.3007242595612007,,,4.0,3.0
,Somewhat unfavorable,Very favorable,Very bad,Ghana,0.7203563153649934,,3.0,1.0,4.0
,Somewhat favorable,Very unfavorable,Somewhat good,Ghana,0.6126678942182197,,2.0,4.0,2.0
,Very favorable,Very unfavorable,Somewhat good,Ghana,0.6309258018265255,,1.0,4.0,2.0
,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Ghana,0.4532674144062038,,,,4.0
,Very favorable,Very favorable,Somewhat bad,Ghana,1.4259992356757674,,1.0,1.0,3.0
,Somewhat favorable,Very unfavorable,Very bad,Ghana,0.4453114250952322,,2.0,4.0,4.0
,Somewhat favorable,Somewhat favorable,Very good,Ghana,1.3580235494332598,,2.0,2.0,1.0
,Somewhat favorable,Somewhat favorable,Very good,Ghana,1.25784840774957,,2.0,2.0,1.0
,Very unfavorable,Don’t know (DO NOT READ),Somewhat good,Ghana,1.3580235494332598,,4.0,,2.0
,Very favorable,Very unfavorable,Very bad,Ghana,2.380626068406801,,1.0,4.0,4.0
,Somewhat favorable,Very unfavorable,Very bad,Ghana,1.538793566575495,,2.0,4.0,4.0
,Somewhat unfavorable,Somewhat favorable,Very bad,Ghana,2.380626068406801,,3.0,2.0,4.0
,Very favorable,Very unfavorable,Somewhat bad,Ghana,1.1750751459217044,,1.0,4.0,3.0
,Very unfavorable,Somewhat favorable,Very bad,Ghana,1.3580235494332598,,4.0,2.0,4.0
,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Ghana,0.6974291331129832,,,,4.0
,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat good,Ghana,0.791986307384898,,,,2.0
,Very unfavorable,Very favorable,Very bad,Ghana,1.7378870179780974,,4.0,1.0,4.0
,Very unfavorable,Don’t know (DO NOT READ),Very bad,Ghana,2.8117866671560274,,4.0,,4.0
,Somewhat favorable,Somewhat favorable,Somewhat good,Ghana,2.365186629153244,,2.0,2.0,2.0
,Somewhat favorable,Don’t know (DO NOT READ),Somewhat bad,Ghana,1.2003970109935034,,2.0,,3.0
,Somewhat favorable,Somewhat favorable,Somewhat bad,Ghana,0.5617256615903771,,2.0,2.0,3.0
,Very favorable,Very favorable,Somewhat bad,Ghana,1.0009691143731054,,1.0,1.0,3.0
,Very unfavorable,Very unfavorable,Very good,Ghana,0.9763412636677578,,4.0,4.0,1.0
,Don’t know (DO NOT READ),Very unfavorable,Very bad,Ghana,0.3133888189414603,,,4.0,4.0
,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Ghana,2.8117866671560274,,,,3.0
,Refused (DO NOT READ),Don’t know (DO NOT READ),Very bad,Ghana,0.394791254625621,,,,4.0
,Don’t know (DO NOT READ),Very favorable,Don’t know (DO NOT READ),Ghana,1.8177266431112848,,,1.0,
,Very unfavorable,Very favorable,Somewhat good,Ghana,0.701419531234275,,4.0,1.0,2.0
,Very unfavorable,Very unfavorable,Very bad,Ghana,0.5402317580728877,,4.0,4.0,4.0
,Very favorable,Very unfavorable,Very bad,Ghana,0.7094358489777682,,1.0,4.0,4.0
,Don’t know (DO NOT READ),Very favorable,Don’t know (DO NOT READ),Ghana,2.8117866671560274,,,1.0,
,Very favorable,Very favorable,Very bad,Ghana,0.6001939848675922,,1.0,1.0,4.0
,Very unfavorable,Don’t know (DO NOT READ),Very bad,Ghana,0.3133888189414603,,4.0,,4.0
,Very unfavorable,Very favorable,Very bad,Ghana,0.7139511798256241,,4.0,1.0,4.0
,Don’t know (DO NOT READ),Very favorable,Somewhat bad,Ghana,1.1147326566743994,,,1.0,3.0
,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very good,Ghana,0.6094449134603227,,,,1.0
,Very favorable,Very unfavorable,Somewhat good,Ghana,0.8452899100804909,,1.0,4.0,2.0
,Somewhat favorable,Don’t know (DO NOT READ),Somewhat good,Ghana,1.2177259473850082,,2.0,,2.0
,Very unfavorable,Don’t know (DO NOT READ),Somewhat good,Ghana,0.6965553751163375,,4.0,,2.0
,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Ghana,0.4982540321405888,,,,4.0
,Somewhat favorable,Somewhat favorable,Somewhat good,Ghana,1.679702476506001,,2.0,2.0,2.0
,Somewhat favorable,Don’t know (DO NOT READ),Very good,Ghana,0.5217624754934944,,2.0,,1.0
,Somewhat favorable,Somewhat favorable,Don’t know (DO NOT READ),Ghana,0.701419531234275,,2.0,2.0,
,Very favorable,Very favorable,Somewhat good,Ghana,1.077622054127217,,1.0,1.0,2.0
,Very favorable,Very favorable,Somewhat bad,Ghana,0.4982540321405888,,1.0,1.0,3.0
,Very favorable,Very favorable,Very good,Ghana,0.9298969831934772,,1.0,1.0,1.0
,Very unfavorable,Very favorable,Somewhat bad,Ghana,0.7018309397353314,,4.0,1.0,3.0
,Very favorable,Don’t know (DO NOT READ),Somewhat good,Ghana,0.4982540321405888,,1.0,,2.0
,Very favorable,Very favorable,Somewhat good,Ghana,0.6651714919373167,,1.0,1.0,2.0
,Don’t know (DO NOT READ),Very favorable,Very bad,Ghana,2.188024894239481,,,1.0,4.0
,Very favorable,Somewhat unfavorable,Somewhat good,Ghana,1.269824392658963,,1.0,3.0,2.0
,Very favorable,Very favorable,Very bad,Ghana,1.3190413323687185,,1.0,1.0,4.0
,Very unfavorable,Don’t know (DO NOT READ),Somewhat good,Ghana,0.6109565182623201,,4.0,,2.0
,Somewhat unfavorable,Very favorable,Very good,Ghana,1.9727970195522213,,3.0,1.0,1.0
,Very favorable,Don’t know (DO NOT READ),Very good,Ghana,0.6965553751163375,,1.0,,1.0
,Very favorable,Don’t know (DO NOT READ),Very bad,Ghana,1.7226050648203948,,1.0,,4.0
,Very favorable,Very favorable,Somewhat good,Ghana,1.875459028747781,,1.0,1.0,2.0
,Somewhat unfavorable,Very favorable,Very bad,Ghana,1.7226050648203948,,3.0,1.0,4.0
,Somewhat unfavorable,Very favorable,Very good,Ghana,1.6840492142940255,,3.0,1.0,1.0
,Very favorable,Very unfavorable,Very bad,Ghana,0.3088484735849636,,1.0,4.0,4.0
,Somewhat favorable,Somewhat favorable,Very bad,Ghana,1.9917116807909383,,2.0,2.0,4.0
,Somewhat favorable,Don’t know (DO NOT READ),Somewhat bad,Ghana,0.3268636006391043,,2.0,,3.0
,Very favorable,Somewhat favorable,Very bad,Ghana,0.2949330481051296,,1.0,2.0,4.0
,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat bad,Ghana,0.3268636006391043,,3.0,,3.0
,Somewhat favorable,Somewhat favorable,Somewhat bad,Ghana,0.2840195002910949,,2.0,2.0,3.0
,Very favorable,Somewhat unfavorable,Somewhat bad,Ghana,0.2824020691813704,,1.0,3.0,3.0
,Very favorable,Very favorable,Somewhat good,Ghana,0.3375340524535856,,1.0,1.0,2.0
,Somewhat unfavorable,Very unfavorable,Somewhat bad,Ghana,0.2824020691813704,,3.0,4.0,3.0
,Very unfavorable,Very favorable,Very bad,Ghana,0.8164728596736059,,4.0,1.0,4.0
,Very favorable,Very unfavorable,Very bad,Ghana,0.4050508997250545,,1.0,4.0,4.0
,Somewhat favorable,Very favorable,Very good,Ghana,0.8218026222233051,,2.0,1.0,1.0
,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Ghana,1.3852876365927151,,,,4.0
,Somewhat favorable,Very unfavorable,Somewhat good,Ghana,0.3268636006391043,,2.0,4.0,2.0
,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Ghana,0.4560142794342981,,,,3.0
,Don’t know (DO NOT READ),Very favorable,Very bad,Ghana,1.618363030207293,,,1.0,4.0
,Very favorable,Very favorable,Very good,Ghana,1.6544898920876725,,1.0,1.0,1.0
,Don’t know (DO NOT READ),Very favorable,Don’t know (DO NOT READ),Ghana,1.618363030207293,,,1.0,
,Very favorable,Very favorable,Very bad,Ghana,1.99830747938509,,1.0,1.0,4.0
,Very favorable,Very favorable,Somewhat good,Ghana,1.618363030207293,,1.0,1.0,2.0
,Somewhat favorable,Somewhat favorable,Somewhat good,Ghana,0.3930710196423596,,2.0,2.0,2.0
,Very favorable,Very favorable,Somewhat good,Ghana,1.9366055366729096,,1.0,1.0,2.0
,Very favorable,Very favorable,Very good,Ghana,1.6932641653018845,,1.0,1.0,1.0
,Very favorable,Very favorable,Very good,Ghana,0.3937370156080433,,1.0,1.0,1.0
,Somewhat favorable,Very favorable,Somewhat good,Ghana,0.330599228697386,,2.0,1.0,2.0
,Very favorable,Very favorable,Somewhat good,Ghana,0.3300242860720029,,1.0,1.0,2.0
,Very unfavorable,Don’t know (DO NOT READ),Very bad,Ghana,0.4416608462472242,,4.0,,4.0
,Very unfavorable,Very favorable,Somewhat bad,Ghana,0.4416608462472242,,4.0,1.0,3.0
,Very unfavorable,Very favorable,Somewhat bad,Ghana,0.76238874479447,,4.0,1.0,3.0
,Very favorable,Don’t know (DO NOT READ),Somewhat good,Ghana,0.7398639498588288,,1.0,,2.0
,Very favorable,Very favorable,Somewhat good,Ghana,0.3541430692205583,,1.0,1.0,2.0
,Somewhat favorable,Somewhat favorable,Somewhat good,Ghana,1.762022458035932,,2.0,2.0,2.0
,Somewhat favorable,Somewhat favorable,Somewhat good,Ghana,1.762022458035932,,2.0,2.0,2.0
,Somewhat favorable,Somewhat favorable,Very good,Ghana,0.8242764975840439,,2.0,2.0,1.0
,Very favorable,Very favorable,Very good,Ghana,0.7871380327447347,,1.0,1.0,1.0
,Somewhat favorable,Somewhat favorable,Somewhat good,Ghana,1.3905216697363056,,2.0,2.0,2.0
,Somewhat favorable,Somewhat favorable,Very good,Ghana,0.4146746309140968,,2.0,2.0,1.0
,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Ghana,2.8117866671560274,,,,4.0
,Somewhat favorable,Don’t know (DO NOT READ),Somewhat good,Ghana,0.4686429138699908,,2.0,,2.0
,Very unfavorable,Very unfavorable,Very good,Ghana,0.6807310147714197,,4.0,4.0,1.0
,Very unfavorable,Somewhat unfavorable,Very bad,Ghana,0.502908375810121,,4.0,3.0,4.0
,Very favorable,Very unfavorable,Somewhat good,Ghana,0.750774031632895,,1.0,4.0,2.0
,Somewhat unfavorable,Very favorable,Somewhat good,Ghana,0.9933201368823864,,3.0,1.0,2.0
,Somewhat unfavorable,Very unfavorable,Very bad,Ghana,0.7791697239213934,,3.0,4.0,4.0
,Somewhat favorable,Very unfavorable,Very bad,Ghana,1.0401866119390524,,2.0,4.0,4.0
,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Ghana,2.245388721983954,,3.0,3.0,3.0
,Very unfavorable,Very unfavorable,Somewhat bad,Ghana,1.0401866119390524,,4.0,4.0,3.0
